Reading	Plate	Well	Type	Group	Sample	Meas. time [s]	RFU	Em	Ex	
12	1	 G09	Unknown	Assay	air 1/4	1325.27	0.240032	520	490	
12	1	 H09	Unknown	Assay	air 2/4	1325.52	0.218427	520	490	
12	1	 H10	Unknown	Assay	air 4/4	1325.77	0.223474	520	490	
12	1	 G10	Unknown	Assay	air 3/4	1326.02	0.227965	520	490	
12	1	 F10	Unknown	Assay	7 4/4	1326.27	0.372339	520	490	
12	1	 E10	Unknown	Assay	7 3/4	1326.52	0.598445	520	490	
12	1	 D10	Unknown	Assay	6 4/4	1326.77	0.217336	520	490	
12	1	 C10	Unknown	Assay	6 3/4	1327.02	0.242279	520	490	
12	1	 B10	Unknown	Assay	5 4/4	1327.27	0.260278	520	490	
12	1	 A10	Unknown	Assay	5 3/4	1327.52	0.238013	520	490	
13	1	 A07	Unknown	Assay	1 1/4	1439.77	0.256888	520	490	
13	1	 B07	Unknown	Assay	1 2/4	1440.02	0.280271	520	490	
13	1	 C07	Unknown	Assay	2 1/4	1440.27	0.274797	520	490	
13	1	 D07	Unknown	Assay	2 2/4	1440.52	0.286058	520	490	
13	1	 E07	Unknown	Assay	3 1/4	1440.77	0.268069	520	490	
13	1	 F07	Unknown	Assay	3 2/4	1441.02	0.466429	520	490	
13	1	 G07	Unknown	Assay	4 1/4	1441.27	0.449606	520	490	
13	1	 H07	Unknown	Assay	4 2/4	1441.52	0.393702	520	490	
13	1	 H08	Unknown	Assay	4 4/4	1441.77	0.387812	520	490	
13	1	 G08	Unknown	Assay	4 3/4	1442.02	0.44035	520	490	
13	1	 F08	Unknown	Assay	3 4/4	1442.27	0.249862	520	490	
13	1	 E08	Unknown	Assay	3 3/4	1442.52	0.26696	520	490	
13	1	 D08	Unknown	Assay	2 4/4	1442.77	0.281173	520	490	
13	1	 C08	Unknown	Assay	2 3/4	1443.02	0.273013	520	490	
13	1	 B08	Unknown	Assay	1 4/4	1443.27	0.232784	520	490	
13	1	 A08	Unknown	Assay	1 3/4	1443.52	0.262254	520	490	
13	1	 A09	Unknown	Assay	5 1/4	1443.77	0.243969	520	490	
13	1	 B09	Unknown	Assay	5 2/4	1444.02	0.255134	520	490	
13	1	 C09	Unknown	Assay	6 1/4	1444.27	0.221448	520	490	
13	1	 D09	Unknown	Assay	6 2/4	1444.52	0.201585	520	490	
13	1	 E09	Unknown	Assay	7 1/4	1444.77	0.388936	520	490	
13	1	 F09	Unknown	Assay	7 2/4	1445.02	0.373073	520	490	
13	1	 G09	Unknown	Assay	air 1/4	1445.27	0.220526	520	490	
13	1	 H09	Unknown	Assay	air 2/4	1445.52	0.241704	520	490	
13	1	 H10	Unknown	Assay	air 4/4	1445.77	0.216396	520	490	
13	1	 G10	Unknown	Assay	air 3/4	1446.02	0.212194	520	490	
13	1	 F10	Unknown	Assay	7 4/4	1446.27	0.370459	520	490	
13	1	 E10	Unknown	Assay	7 3/4	1446.52	0.5785	520	490	
13	1	 D10	Unknown	Assay	6 4/4	1446.77	0.200013	520	490	
13	1	 C10	Unknown	Assay	6 3/4	1447.02	0.237125	520	490	
13	1	 B10	Unknown	Assay	5 4/4	1447.27	0.248145	520	490	
13	1	 A10	Unknown	Assay	5 3/4	1447.52	0.279171	520	490	
14	1	 A07	Unknown	Assay	1 1/4	1559.77	0.261675	520	490	
14	1	 B07	Unknown	Assay	1 2/4	1560.02	0.260998	520	490	
14	1	 C07	Unknown	Assay	2 1/4	1560.27	0.255716	520	490	
14	1	 D07	Unknown	Assay	2 2/4	1560.52	0.304159	520	490	
14	1	 E07	Unknown	Assay	3 1/4	1560.77	0.253557	520	490	
14	1	 F07	Unknown	Assay	3 2/4	1561.02	0.504528	520	490	
14	1	 G07	Unknown	Assay	4 1/4	1561.27	0.457012	520	490	
14	1	 H07	Unknown	Assay	4 2/4	1561.52	0.450942	520	490	
14	1	 H08	Unknown	Assay	4 4/4	1561.77	0.361316	520	490	
14	1	 G08	Unknown	Assay	4 3/4	1562.02	0.467512	520	490	
14	1	 F08	Unknown	Assay	3 4/4	1562.27	0.247557	520	490	
14	1	 E08	Unknown	Assay	3 3/4	1562.52	0.24974	520	490	
14	1	 D08	Unknown	Assay	2 4/4	1562.77	0.28807	520	490	
14	1	 C08	Unknown	Assay	2 3/4	1563.02	0.322798	520	490	
14	1	 B08	Unknown	Assay	1 4/4	1563.27	0.259635	520	490	
14	1	 A08	Unknown	Assay	1 3/4	1563.52	0.244429	520	490	
14	1	 A09	Unknown	Assay	5 1/4	1563.77	0.254226	520	490	
14	1	 B09	Unknown	Assay	5 2/4	1564.02	0.266347	520	490	
14	1	 C09	Unknown	Assay	6 1/4	1564.27	0.220741	520	490	
14	1	 D09	Unknown	Assay	6 2/4	1564.52	0.199773	520	490	
14	1	 E09	Unknown	Assay	7 1/4	1564.77	0.438239	520	490	
14	1	 F09	Unknown	Assay	7 2/4	1565.02	0.389688	520	490	
14	1	 G09	Unknown	Assay	air 1/4	1565.27	0.238937	520	490	
14	1	 H09	Unknown	Assay	air 2/4	1565.52	0.239902	520	490	
14	1	 H10	Unknown	Assay	air 4/4	1565.77	0.225834	520	490	
14	1	 G10	Unknown	Assay	air 3/4	1566.02	0.216924	520	490	
14	1	 F10	Unknown	Assay	7 4/4	1566.27	0.375583	520	490	
14	1	 E10	Unknown	Assay	7 3/4	1566.52	0.605945	520	490	
14	1	 D10	Unknown	Assay	6 4/4	1566.77	0.2205	520	490	
14	1	 C10	Unknown	Assay	6 3/4	1567.02	0.211835	520	490	
14	1	 B10	Unknown	Assay	5 4/4	1567.27	0.251626	520	490	
14	1	 A10	Unknown	Assay	5 3/4	1567.52	0.271388	520	490	
15	1	 A07	Unknown	Assay	1 1/4	1679.77	0.256654	520	490	
15	1	 B07	Unknown	Assay	1 2/4	1680.02	0.260256	520	490	
15	1	 C07	Unknown	Assay	2 1/4	1680.27	0.270416	520	490	
15	1	 D07	Unknown	Assay	2 2/4	1680.52	0.285023	520	490	
15	1	 E07	Unknown	Assay	3 1/4	1680.77	0.285131	520	490	
15	1	 F07	Unknown	Assay	3 2/4	1681.02	0.539398	520	490	
15	1	 G07	Unknown	Assay	4 1/4	1681.27	0.46559	520	490	
15	1	 H07	Unknown	Assay	4 2/4	1681.52	0.417846	520	490	
15	1	 H08	Unknown	Assay	4 4/4	1681.77	0.404952	520	490	
15	1	 G08	Unknown	Assay	4 3/4	1682.02	0.472348	520	490	
15	1	 F08	Unknown	Assay	3 4/4	1682.27	0.255865	520	490	
15	1	 E08	Unknown	Assay	3 3/4	1682.52	0.284404	520	490	
15	1	 D08	Unknown	Assay	2 4/4	1682.77	0.310988	520	490	
15	1	 C08	Unknown	Assay	2 3/4	1683.02	0.291485	520	490	
15	1	 B08	Unknown	Assay	1 4/4	1683.27	0.247354	520	490	
15	1	 A08	Unknown	Assay	1 3/4	1683.52	0.289715	520	490	
15	1	 A09	Unknown	Assay	5 1/4	1683.77	0.262672	520	490	
15	1	 B09	Unknown	Assay	5 2/4	1684.02	0.284757	520	490	
15	1	 C09	Unknown	Assay	6 1/4	1684.27	0.209512	520	490	
15	1	 D09	Unknown	Assay	6 2/4	1684.52	0.214195	520	490	
15	1	 E09	Unknown	Assay	7 1/4	1684.77	0.433456	520	490	
15	1	 F09	Unknown	Assay	7 2/4	1685.02	0.3777	520	490	
15	1	 G09	Unknown	Assay	air 1/4	1685.27	0.215092	520	490	
15	1	 H09	Unknown	Assay	air 2/4	1685.52	0.218904	520	490	
15	1	 H10	Unknown	Assay	air 4/4	1685.77	0.214936	520	490	
15	1	 G10	Unknown	Assay	air 3/4	1686.02	0.207315	520	490	
15	1	 F10	Unknown	Assay	7 4/4	1686.27	0.349651	520	490	
15	1	 E10	Unknown	Assay	7 3/4	1686.52	0.626168	520	490	
15	1	 D10	Unknown	Assay	6 4/4	1686.77	0.21403	520	490	
15	1	 C10	Unknown	Assay	6 3/4	1687.02	0.240488	520	490	
15	1	 B10	Unknown	Assay	5 4/4	1687.27	0.250185	520	490	
15	1	 A10	Unknown	Assay	5 3/4	1687.52	0.265716	520	490	
16	1	 A07	Unknown	Assay	1 1/4	1799.77	0.261607	520	490	
16	1	 B07	Unknown	Assay	1 2/4	1800.02	0.29137	520	490	
16	1	 C07	Unknown	Assay	2 1/4	1800.27	0.287838	520	490	
16	1	 D07	Unknown	Assay	2 2/4	1800.52	0.304727	520	490	
16	1	 E07	Unknown	Assay	3 1/4	1800.77	0.294	520	490	
16	1	 F07	Unknown	Assay	3 2/4	1801.02	0.568411	520	490	
16	1	 G07	Unknown	Assay	4 1/4	1801.27	0.506354	520	490	
16	1	 H07	Unknown	Assay	4 2/4	1801.52	0.483595	520	490	
16	1	 H08	Unknown	Assay	4 4/4	1801.77	0.427409	520	490	
16	1	 G08	Unknown	Assay	4 3/4	1802.02	0.454171	520	490	
16	1	 F08	Unknown	Assay	3 4/4	1802.27	0.281419	520	490	
16	1	 E08	Unknown	Assay	3 3/4	1802.52	0.30216	520	490	
16	1	 D08	Unknown	Assay	2 4/4	1802.77	0.333394	520	490	
16	1	 C08	Unknown	Assay	2 3/4	1803.02	0.308766	520	490	
16	1	 B08	Unknown	Assay	1 4/4	1803.27	0.26973	520	490	
16	1	 A08	Unknown	Assay	1 3/4	1803.52	0.282418	520	490	
16	1	 A09	Unknown	Assay	5 1/4	1803.77	0.272184	520	490	
16	1	 B09	Unknown	Assay	5 2/4	1804.02	0.261156	520	490	
16	1	 C09	Unknown	Assay	6 1/4	1804.27	0.21941	520	490	
16	1	 D09	Unknown	Assay	6 2/4	1804.52	0.243484	520	490	
16	1	 E09	Unknown	Assay	7 1/4	1804.77	0.462515	520	490	
16	1	 F09	Unknown	Assay	7 2/4	1805.02	0.413445	520	490	
16	1	 G09	Unknown	Assay	air 1/4	1805.27	0.224844	520	490	
16	1	 H09	Unknown	Assay	air 2/4	1805.52	0.220389	520	490	
16	1	 H10	Unknown	Assay	air 4/4	1805.77	0.221731	520	490	
16	1	 G10	Unknown	Assay	air 3/4	1806.02	0.228331	520	490	
16	1	 F10	Unknown	Assay	7 4/4	1806.27	0.415013	520	490	
16	1	 E10	Unknown	Assay	7 3/4	1806.52	0.696194	520	490	
16	1	 D10	Unknown	Assay	6 4/4	1806.77	0.205903	520	490	
16	1	 C10	Unknown	Assay	6 3/4	1807.02	0.249033	520	490	
16	1	 B10	Unknown	Assay	5 4/4	1807.27	0.264224	520	490	
16	1	 A10	Unknown	Assay	5 3/4	1807.52	0.277555	520	490	
17	1	 A07	Unknown	Assay	1 1/4	1919.77	0.286312	520	490	
17	1	 B07	Unknown	Assay	1 2/4	1920.02	0.243661	520	490	
17	1	 C07	Unknown	Assay	2 1/4	1920.27	0.299799	520	490	
17	1	 D07	Unknown	Assay	2 2/4	1920.52	0.334549	520	490	
17	1	 E07	Unknown	Assay	3 1/4	1920.77	0.270948	520	490	
17	1	 F07	Unknown	Assay	3 2/4	1921.02	0.529209	520	490	
17	1	 G07	Unknown	Assay	4 1/4	1921.27	0.542703	520	490	
17	1	 H07	Unknown	Assay	4 2/4	1921.52	0.441553	520	490	
17	1	 H08	Unknown	Assay	4 4/4	1921.77	0.465764	520	490	
17	1	 G08	Unknown	Assay	4 3/4	1922.02	0.470276	520	490	
17	1	 F08	Unknown	Assay	3 4/4	1922.27	0.248743	520	490	
17	1	 E08	Unknown	Assay	3 3/4	1922.52	0.294878	520	490	
17	1	 D08	Unknown	Assay	2 4/4	1922.77	0.322387	520	490	
17	1	 C08	Unknown	Assay	2 3/4	1923.02	0.298097	520	490	
17	1	 B08	Unknown	Assay	1 4/4	1923.27	0.237805	520	490	
17	1	 A08	Unknown	Assay	1 3/4	1923.52	0.284998	520	490	
17	1	 A09	Unknown	Assay	5 1/4	1923.77	0.263216	520	490	
17	1	 B09	Unknown	Assay	5 2/4	1924.02	0.268506	520	490	
17	1	 C09	Unknown	Assay	6 1/4	1924.27	0.210537	520	490	
17	1	 D09	Unknown	Assay	6 2/4	1924.52	0.243398	520	490	
17	1	 E09	Unknown	Assay	7 1/4	1924.77	0.474639	520	490	
17	1	 F09	Unknown	Assay	7 2/4	1925.02	0.405165	520	490	
17	1	 G09	Unknown	Assay	air 1/4	1925.27	0.242711	520	490	
17	1	 H09	Unknown	Assay	air 2/4	1925.52	0.221417	520	490	
17	1	 H10	Unknown	Assay	air 4/4	1925.77	0.207608	520	490	
17	1	 G10	Unknown	Assay	air 3/4	1926.02	0.236343	520	490	
17	1	 F10	Unknown	Assay	7 4/4	1926.27	0.394752	520	490	
17	1	 E10	Unknown	Assay	7 3/4	1926.52	0.684288	520	490	
17	1	 D10	Unknown	Assay	6 4/4	1926.77	0.252573	520	490	
17	1	 C10	Unknown	Assay	6 3/4	1927.02	0.241558	520	490	
17	1	 B10	Unknown	Assay	5 4/4	1927.27	0.274881	520	490	
17	1	 A10	Unknown	Assay	5 3/4	1927.52	0.249159	520	490	
18	1	 A07	Unknown	Assay	1 1/4	2039.77	0.285377	520	490	
18	1	 B07	Unknown	Assay	1 2/4	2040.02	0.269741	520	490	
18	1	 C07	Unknown	Assay	2 1/4	2040.27	0.292365	520	490	
18	1	 D07	Unknown	Assay	2 2/4	2040.52	0.332423	520	490	
18	1	 E07	Unknown	Assay	3 1/4	2040.77	0.273071	520	490	
18	1	 F07	Unknown	Assay	3 2/4	2041.02	0.549038	520	490	
18	1	 G07	Unknown	Assay	4 1/4	2041.27	0.512474	520	490	
18	1	 H07	Unknown	Assay	4 2/4	2041.52	0.465042	520	490	
18	1	 H08	Unknown	Assay	4 4/4	2041.77	0.438952	520	490	
18	1	 G08	Unknown	Assay	4 3/4	2042.02	0.497231	520	490	
18	1	 F08	Unknown	Assay	3 4/4	2042.27	0.279139	520	490	
18	1	 E08	Unknown	Assay	3 3/4	2042.52	0.301889	520	490	
18	1	 D08	Unknown	Assay	2 4/4	2042.77	0.345349	520	490	
18	1	 C08	Unknown	Assay	2 3/4	2043.02	0.328979	520	490	
18	1	 B08	Unknown	Assay	1 4/4	2043.27	0.275891	520	490	
18	1	 A08	Unknown	Assay	1 3/4	2043.52	0.267374	520	490	
18	1	 A09	Unknown	Assay	5 1/4	2043.77	0.283166	520	490	
18	1	 B09	Unknown	Assay	5 2/4	2044.02	0.259953	520	490	
18	1	 C09	Unknown	Assay	6 1/4	2044.27	0.240006	520	490	
18	1	 D09	Unknown	Assay	6 2/4	2044.52	0.210745	520	490	
18	1	 E09	Unknown	Assay	7 1/4	2044.77	0.460614	520	490	
18	1	 F09	Unknown	Assay	7 2/4	2045.02	0.432724	520	490	
18	1	 G09	Unknown	Assay	air 1/4	2045.27	0.212551	520	490	
18	1	 H09	Unknown	Assay	air 2/4	2045.52	0.210543	520	490	
18	1	 H10	Unknown	Assay	air 4/4	2045.77	0.236364	520	490	
18	1	 G10	Unknown	Assay	air 3/4	2046.02	0.186831	520	490	
18	1	 F10	Unknown	Assay	7 4/4	2046.27	0.393658	520	490	
18	1	 E10	Unknown	Assay	7 3/4	2046.52	0.672358	520	490	
18	1	 D10	Unknown	Assay	6 4/4	2046.77	0.204576	520	490	
18	1	 C10	Unknown	Assay	6 3/4	2047.02	0.22524	520	490	
18	1	 B10	Unknown	Assay	5 4/4	2047.27	0.263023	520	490	
18	1	 A10	Unknown	Assay	5 3/4	2047.52	0.273076	520	490	
19	1	 A07	Unknown	Assay	1 1/4	2159.77	0.285443	520	490	
19	1	 B07	Unknown	Assay	1 2/4	2160.02	0.259236	520	490	
19	1	 C07	Unknown	Assay	2 1/4	2160.27	0.282645	520	490	
19	1	 D07	Unknown	Assay	2 2/4	2160.52	0.337141	520	490	
19	1	 E07	Unknown	Assay	3 1/4	2160.77	0.304484	520	490	
19	1	 F07	Unknown	Assay	3 2/4	2161.02	0.589775	520	490	
19	1	 G07	Unknown	Assay	4 1/4	2161.27	0.491262	520	490	
19	1	 H07	Unknown	Assay	4 2/4	2161.52	0.52247	520	490	
19	1	 H08	Unknown	Assay	4 4/4	2161.77	0.459276	520	490	
19	1	 G08	Unknown	Assay	4 3/4	2162.02	0.518255	520	490	
19	1	 F08	Unknown	Assay	3 4/4	2162.27	0.316567	520	490	
19	1	 E08	Unknown	Assay	3 3/4	2162.52	0.303936	520	490	
19	1	 D08	Unknown	Assay	2 4/4	2162.77	0.353437	520	490	
19	1	 C08	Unknown	Assay	2 3/4	2163.02	0.327607	520	490	
19	1	 B08	Unknown	Assay	1 4/4	2163.27	0.261909	520	490	
19	1	 A08	Unknown	Assay	1 3/4	2163.52	0.270981	520	490	
19	1	 A09	Unknown	Assay	5 1/4	2163.77	0.270034	520	490	
19	1	 B09	Unknown	Assay	5 2/4	2164.02	0.287423	520	490	
19	1	 C09	Unknown	Assay	6 1/4	2164.27	0.264264	520	490	
19	1	 D09	Unknown	Assay	6 2/4	2164.52	0.209552	520	490	
19	1	 E09	Unknown	Assay	7 1/4	2164.77	0.483319	520	490	
19	1	 F09	Unknown	Assay	7 2/4	2165.02	0.408764	520	490	
19	1	 G09	Unknown	Assay	air 1/4	2165.27	0.222301	520	490	
19	1	 H09	Unknown	Assay	air 2/4	2165.52	0.245758	520	490	
19	1	 H10	Unknown	Assay	air 4/4	2165.77	0.212557	520	490	
19	1	 G10	Unknown	Assay	air 3/4	2166.02	0.214585	520	490	
19	1	 F10	Unknown	Assay	7 4/4	2166.27	0.426627	520	490	
19	1	 E10	Unknown	Assay	7 3/4	2166.52	0.772722	520	490	
19	1	 D10	Unknown	Assay	6 4/4	2166.77	0.242283	520	490	
19	1	 C10	Unknown	Assay	6 3/4	2167.02	0.223032	520	490	
19	1	 B10	Unknown	Assay	5 4/4	2167.27	0.253111	520	490	
19	1	 A10	Unknown	Assay	5 3/4	2167.52	0.28212	520	490	
20	1	 A07	Unknown	Assay	1 1/4	2279.77	0.269486	520	490	
20	1	 B07	Unknown	Assay	1 2/4	2280.02	0.269542	520	490	
20	1	 C07	Unknown	Assay	2 1/4	2280.27	0.322058	520	490	
20	1	 D07	Unknown	Assay	2 2/4	2280.52	0.317803	520	490	
20	1	 E07	Unknown	Assay	3 1/4	2280.77	0.322774	520	490	
20	1	 F07	Unknown	Assay	3 2/4	2281.02	0.601988	520	490	
20	1	 G07	Unknown	Assay	4 1/4	2281.27	0.584789	520	490	
20	1	 H07	Unknown	Assay	4 2/4	2281.52	0.552088	520	490	
20	1	 H08	Unknown	Assay	4 4/4	2281.77	0.497718	520	490	
20	1	 G08	Unknown	Assay	4 3/4	2282.02	0.563504	520	490	
20	1	 F08	Unknown	Assay	3 4/4	2282.27	0.264205	520	490	
20	1	 E08	Unknown	Assay	3 3/4	2282.52	0.302313	520	490	
20	1	 D08	Unknown	Assay	2 4/4	2282.77	0.354146	520	490	
20	1	 C08	Unknown	Assay	2 3/4	2283.02	0.347153	520	490	
20	1	 B08	Unknown	Assay	1 4/4	2283.27	0.281716	520	490	
20	1	 A08	Unknown	Assay	1 3/4	2283.52	0.304365	520	490	
20	1	 A09	Unknown	Assay	5 1/4	2283.77	0.302139	520	490	
20	1	 B09	Unknown	Assay	5 2/4	2284.02	0.285573	520	490	
20	1	 C09	Unknown	Assay	6 1/4	2284.27	0.244876	520	490	
20	1	 D09	Unknown	Assay	6 2/4	2284.52	0.230676	520	490	
20	1	 E09	Unknown	Assay	7 1/4	2284.77	0.478218	520	490	
20	1	 F09	Unknown	Assay	7 2/4	2285.02	0.416848	520	490	
20	1	 G09	Unknown	Assay	air 1/4	2285.27	0.263103	520	490	
20	1	 H09	Unknown	Assay	air 2/4	2285.52	0.231152	520	490	
20	1	 H10	Unknown	Assay	air 4/4	2285.77	0.213971	520	490	
20	1	 G10	Unknown	Assay	air 3/4	2286.02	0.225688	520	490	
20	1	 F10	Unknown	Assay	7 4/4	2286.27	0.404371	520	490	
20	1	 E10	Unknown	Assay	7 3/4	2286.52	0.744327	520	490	
20	1	 D10	Unknown	Assay	6 4/4	2286.77	0.231451	520	490	
20	1	 C10	Unknown	Assay	6 3/4	2287.02	0.240604	520	490	
20	1	 B10	Unknown	Assay	5 4/4	2287.27	0.304894	520	490	
20	1	 A10	Unknown	Assay	5 3/4	2287.52	0.246002	520	490	
21	1	 A07	Unknown	Assay	1 1/4	2399.77	0.298484	520	490	
21	1	 B07	Unknown	Assay	1 2/4	2400.02	0.294325	520	490	
21	1	 C07	Unknown	Assay	2 1/4	2400.27	0.301474	520	490	
21	1	 D07	Unknown	Assay	2 2/4	2400.52	0.328247	520	490	
21	1	 E07	Unknown	Assay	3 1/4	2400.77	0.325682	520	490	
21	1	 F07	Unknown	Assay	3 2/4	2401.02	0.62986	520	490	
21	1	 G07	Unknown	Assay	4 1/4	2401.27	0.597986	520	490	
21	1	 H07	Unknown	Assay	4 2/4	2401.52	0.485413	520	490	
21	1	 H08	Unknown	Assay	4 4/4	2401.77	0.474954	520	490	
21	1	 G08	Unknown	Assay	4 3/4	2402.02	0.554828	520	490	
21	1	 F08	Unknown	Assay	3 4/4	2402.27	0.261859	520	490	
21	1	 E08	Unknown	Assay	3 3/4	2402.52	0.309538	520	490	
21	1	 D08	Unknown	Assay	2 4/4	2402.77	0.384604	520	490	
21	1	 C08	Unknown	Assay	2 3/4	2403.02	0.364596	520	490	
21	1	 B08	Unknown	Assay	1 4/4	2403.27	0.269776	520	490	
21	1	 A08	Unknown	Assay	1 3/4	2403.52	0.283027	520	490	
21	1	 A09	Unknown	Assay	5 1/4	2403.77	0.257288	520	490	
21	1	 B09	Unknown	Assay	5 2/4	2404.02	0.298269	520	490	
21	1	 C09	Unknown	Assay	6 1/4	2404.27	0.253348	520	490	
21	1	 D09	Unknown	Assay	6 2/4	2404.52	0.197897	520	490	
21	1	 E09	Unknown	Assay	7 1/4	2404.77	0.526853	520	490	
21	1	 F09	Unknown	Assay	7 2/4	2405.02	0.432688	520	490	
21	1	 G09	Unknown	Assay	air 1/4	2405.27	0.250435	520	490	
21	1	 H09	Unknown	Assay	air 2/4	2405.52	0.225889	520	490	
21	1	 H10	Unknown	Assay	air 4/4	2405.77	0.21336	520	490	
21	1	 G10	Unknown	Assay	air 3/4	2406.02	0.220393	520	490	
21	1	 F10	Unknown	Assay	7 4/4	2406.27	0.408187	520	490	
21	1	 E10	Unknown	Assay	7 3/4	2406.52	0.717332	520	490	
21	1	 D10	Unknown	Assay	6 4/4	2406.77	0.235414	520	490	
21	1	 C10	Unknown	Assay	6 3/4	2407.02	0.224985	520	490	
21	1	 B10	Unknown	Assay	5 4/4	2407.27	0.235889	520	490	
21	1	 A10	Unknown	Assay	5 3/4	2407.52	0.275824	520	490	
22	1	 A07	Unknown	Assay	1 1/4	2519.77	0.287326	520	490	
22	1	 B07	Unknown	Assay	1 2/4	2520.02	0.288076	520	490	
22	1	 C07	Unknown	Assay	2 1/4	2520.27	0.310052	520	490	
22	1	 D07	Unknown	Assay	2 2/4	2520.52	0.336928	520	490	
22	1	 E07	Unknown	Assay	3 1/4	2520.77	0.30879	520	490	
22	1	 F07	Unknown	Assay	3 2/4	2521.02	0.625137	520	490	
22	1	 G07	Unknown	Assay	4 1/4	2521.27	0.572594	520	490	
22	1	 H07	Unknown	Assay	4 2/4	2521.52	0.494967	520	490	
22	1	 H08	Unknown	Assay	4 4/4	2521.77	0.489882	520	490	
22	1	 G08	Unknown	Assay	4 3/4	2522.02	0.569953	520	490	
22	1	 F08	Unknown	Assay	3 4/4	2522.27	0.282104	520	490	
22	1	 E08	Unknown	Assay	3 3/4	2522.52	0.33374	520	490	
22	1	 D08	Unknown	Assay	2 4/4	2522.77	0.357646	520	490	
22	1	 C08	Unknown	Assay	2 3/4	2523.02	0.35071	520	490	
22	1	 B08	Unknown	Assay	1 4/4	2523.27	0.286403	520	490	
22	1	 A08	Unknown	Assay	1 3/4	2523.52	0.296164	520	490	
22	1	 A09	Unknown	Assay	5 1/4	2523.77	0.27914	520	490	
22	1	 B09	Unknown	Assay	5 2/4	2524.02	0.273476	520	490	
22	1	 C09	Unknown	Assay	6 1/4	2524.27	0.228988	520	490	
22	1	 D09	Unknown	Assay	6 2/4	2524.52	0.258839	520	490	
22	1	 E09	Unknown	Assay	7 1/4	2524.77	0.495041	520	490	
22	1	 F09	Unknown	Assay	7 2/4	2525.02	0.430669	520	490	
22	1	 G09	Unknown	Assay	air 1/4	2525.27	0.251418	520	490	
22	1	 H09	Unknown	Assay	air 2/4	2525.52	0.23771	520	490	
22	1	 H10	Unknown	Assay	air 4/4	2525.77	0.212588	520	490	
22	1	 G10	Unknown	Assay	air 3/4	2526.02	0.217292	520	490	
22	1	 F10	Unknown	Assay	7 4/4	2526.27	0.392238	520	490	
22	1	 E10	Unknown	Assay	7 3/4	2526.52	0.757704	520	490	
22	1	 D10	Unknown	Assay	6 4/4	2526.77	0.231166	520	490	
22	1	 C10	Unknown	Assay	6 3/4	2527.02	0.226592	520	490	
22	1	 B10	Unknown	Assay	5 4/4	2527.27	0.250106	520	490	
22	1	 A10	Unknown	Assay	5 3/4	2527.52	0.280289	520	490	
23	1	 A07	Unknown	Assay	1 1/4	2639.77	0.269704	520	490	
23	1	 B07	Unknown	Assay	1 2/4	2640.02	0.295144	520	490	
23	1	 C07	Unknown	Assay	2 1/4	2640.27	0.311139	520	490	
23	1	 D07	Unknown	Assay	2 2/4	2640.52	0.337898	520	490	
23	1	 E07	Unknown	Assay	3 1/4	2640.77	0.336523	520	490	
23	1	 F07	Unknown	Assay	3 2/4	2641.02	0.624592	520	490	
23	1	 G07	Unknown	Assay	4 1/4	2641.27	0.581905	520	490	
23	1	 H07	Unknown	Assay	4 2/4	2641.52	0.573033	520	490	
23	1	 H08	Unknown	Assay	4 4/4	2641.77	0.504873	520	490	
23	1	 G08	Unknown	Assay	4 3/4	2642.02	0.577238	520	490	
23	1	 F08	Unknown	Assay	3 4/4	2642.27	0.283411	520	490	
23	1	 E08	Unknown	Assay	3 3/4	2642.52	0.313793	520	490	
23	1	 D08	Unknown	Assay	2 4/4	2642.77	0.390778	520	490	
23	1	 C08	Unknown	Assay	2 3/4	2643.02	0.377408	520	490	
23	1	 B08	Unknown	Assay	1 4/4	2643.27	0.303578	520	490	
23	1	 A08	Unknown	Assay	1 3/4	2643.52	0.29291	520	490	
23	1	 A09	Unknown	Assay	5 1/4	2643.77	0.288423	520	490	
23	1	 B09	Unknown	Assay	5 2/4	2644.02	0.286627	520	490	
23	1	 C09	Unknown	Assay	6 1/4	2644.27	0.192706	520	490	
23	1	 D09	Unknown	Assay	6 2/4	2644.52	0.221845	520	490	
23	1	 E09	Unknown	Assay	7 1/4	2644.77	0.516646	520	490	
23	1	 F09	Unknown	Assay	7 2/4	2645.02	0.45958	520	490	
23	1	 G09	Unknown	Assay	air 1/4	2645.27	0.25392	520	490	
23	1	 H09	Unknown	Assay	air 2/4	2645.52	0.242409	520	490	
23	1	 H10	Unknown	Assay	air 4/4	2645.77	0.230293	520	490	
23	1	 G10	Unknown	Assay	air 3/4	2646.02	0.212465	520	490	
23	1	 F10	Unknown	Assay	7 4/4	2646.27	0.418997	520	490	
23	1	 E10	Unknown	Assay	7 3/4	2646.52	0.74497	520	490	
23	1	 D10	Unknown	Assay	6 4/4	2646.77	0.222776	520	490	
23	1	 C10	Unknown	Assay	6 3/4	2647.02	0.232992	520	490	
23	1	 B10	Unknown	Assay	5 4/4	2647.27	0.278895	520	490	
23	1	 A10	Unknown	Assay	5 3/4	2647.52	0.279402	520	490	
24	1	 A07	Unknown	Assay	1 1/4	2759.77	0.273378	520	490	
24	1	 B07	Unknown	Assay	1 2/4	2760.02	0.27428	520	490	
24	1	 C07	Unknown	Assay	2 1/4	2760.27	0.328973	520	490	
24	1	 D07	Unknown	Assay	2 2/4	2760.52	0.325916	520	490	
24	1	 E07	Unknown	Assay	3 1/4	2760.77	0.311266	520	490	
