Reading	Plate	Well	Type	Group	Sample	Meas. time [s]	RFU	Em	Ex	
8	1	 B04	Unknown	Assay	5 4/4	2107.97	0.193351	520	490	
8	1	 A04	Unknown	Assay	5 3/4	2108.22	0.198403	520	490	
9	1	 A01	Unknown	Assay	1 1/4	2399.99	0.436928	520	490	
9	1	 B01	Unknown	Assay	1 2/4	2400.24	0.440155	520	490	
9	1	 C01	Unknown	Assay	2 1/4	2400.73	11.3853	520	490	
9	1	 D01	Unknown	Assay	2 2/4	2400.98	9.7376	520	490	
9	1	 E01	Unknown	Assay	3 1/4	2401.47	6.48299	520	490	
9	1	 F01	Unknown	Assay	3 2/4	2401.93	20.118	520	490	
9	1	 G01	Unknown	Assay	4 1/4	2402.18	25.3541	520	490	
9	1	 H01	Unknown	Assay	4 2/4	2402.43	22.8092	520	490	
9	1	 H02	Unknown	Assay	4 4/4	2402.68	22.105	520	490	
9	1	 G02	Unknown	Assay	4 3/4	2402.93	22.4909	520	490	
9	1	 F02	Unknown	Assay	3 4/4	2403.18	22.4508	520	490	
9	1	 E02	Unknown	Assay	3 3/4	2403.43	23.048	520	490	
9	1	 D02	Unknown	Assay	2 4/4	2403.68	10.8907	520	490	
9	1	 C02	Unknown	Assay	2 3/4	2403.93	8.69709	520	490	
9	1	 B02	Unknown	Assay	1 4/4	2404.43	0.385978	520	490	
9	1	 A02	Unknown	Assay	1 3/4	2404.68	0.387685	520	490	
9	1	 A03	Unknown	Assay	5 1/4	2404.93	0.201083	520	490	
9	1	 B03	Unknown	Assay	5 2/4	2405.18	0.196296	520	490	
9	1	 C03	Unknown	Assay	6 1/4	2405.43	0.183525	520	490	
9	1	 D03	Unknown	Assay	6 2/4	2405.68	0.176724	520	490	
9	1	 E03	Unknown	Assay	7 1/4	2405.93	0.222055	520	490	
9	1	 F03	Unknown	Assay	7 2/4	2406.18	0.185446	520	490	
9	1	 G03	Unknown	Assay	air 1/4	2406.43	0.216271	520	490	
9	1	 H03	Unknown	Assay	air 2/4	2406.68	0.2143	520	490	
9	1	 H04	Unknown	Assay	air 4/4	2406.93	0.20275	520	490	
9	1	 G04	Unknown	Assay	air 3/4	2407.18	0.228508	520	490	
9	1	 F04	Unknown	Assay	7 4/4	2407.43	0.184652	520	490	
9	1	 E04	Unknown	Assay	7 3/4	2407.68	0.183856	520	490	
9	1	 D04	Unknown	Assay	6 4/4	2407.93	0.195242	520	490	
9	1	 C04	Unknown	Assay	6 3/4	2408.18	0.213954	520	490	
9	1	 B04	Unknown	Assay	5 4/4	2408.43	0.190916	520	490	
9	1	 A04	Unknown	Assay	5 3/4	2408.68	0.187395	520	490	
10	1	 A01	Unknown	Assay	1 1/4	2699.99	0.41026	520	490	
10	1	 B01	Unknown	Assay	1 2/4	2700.24	0.394376	520	490	
10	1	 C01	Unknown	Assay	2 1/4	2700.69	11.1905	520	490	
